day,day_title,En,zh
92,視覺系統（1）,Posterior Chamber,後房
92,視覺系統（1）,Process,突起
92,視覺系統（1）,Pupil,瞳孔
92,視覺系統（1）,Retina,視網膜
92,視覺系統（1）,Retinal Artery,視網膜動脈
92,視覺系統（1）,Retinal Vein,視網膜靜脈
92,視覺系統（1）,Rod Cell,視桿細胞
92,視覺系統（1）,Sclera,鞏膜
92,視覺系統（1）,Sinus,竇
92,視覺系統（1）,Superior Rectus Muscle,上直肌
92,視覺系統（1）,Suspensory Ligament,懸韌帶
92,視覺系統（1）,Tarsal Glands,瞼板腺
92,視覺系統（1）,Vitreous Body,玻璃體
92,視覺系統（1）,Vitreous Humor,玻璃狀液
93,視覺系統（2）,Anterior Chamber,前房
93,視覺系統（2）,Aqueous Humor,眼房水
93,視覺系統（2）,Canal Of Schlemm,舒萊姆氏管
93,視覺系統（2）,Choroid,脈絡膜
93,視覺系統（2）,Ciliary Body,睫狀體
93,視覺系統（2）,Ciliary Process,睫狀突
93,視覺系統（2）,Conjunctiva,結膜
93,視覺系統（2）,Cornea,角膜
93,視覺系統（2）,Duct Of Tarsal Gland,瞼板腺管
93,視覺系統（2）,Duct,腺管
93,視覺系統（2）,Eyelash,睫毛
93,視覺系統（2）,Eyelid,眼瞼
93,視覺系統（2）,Fornix,穹窿
93,視覺系統（2）,Goblet Gland,杯狀細胞腺
93,視覺系統（2）,Inferior Meatus Of Nasal Cavity,鼻腔下鼻道
93,視覺系統（2）,Inferior Nasal Concha,下鼻甲
93,視覺系統（2）,Intraocular Pressure,眼內壓 （IOP）
93,視覺系統（2）,Iris,虹膜
93,視覺系統（2）,Lacrimal Apparatus,淚器
93,視覺系統（2）,Lacrimal Gland,淚腺
93,視覺系統（2）,Lacrimal Puncta,淚點
93,視覺系統（2）,Lacrimal Sac,淚囊
93,視覺系統（2）,Lens,水晶體
93,視覺系統（2）,Levator Palpebrae Muscle,提眼瞼肌
93,視覺系統（2）,Nasal Cavity,鼻腔
93,視覺系統（2）,Nasolacrimal Duct,鼻淚管
93,視覺系統（2）,Optic Disc,視神經盤
93,視覺系統（2）,Orbicularis Oculi Muscle,眼輪匝肌
93,視覺系統（2）,Posterior Chamber,後房
93,視覺系統（2）,Process,突起
93,視覺系統（2）,Retina,視網膜
93,視覺系統（2）,Sclera,鞏膜
93,視覺系統（2）,Scleral Venous Sinus,鞏膜靜脈竇
93,視覺系統（2）,Smooth Muscle,平滑肌
93,視覺系統（2）,Suspensory Ligament,懸韌帶
93,視覺系統（2）,Tarsal Glands,瞼板腺
93,視覺系統（2）,Tarsal Muscle Of Müller,苗勒氏眼瞼肌
93,視覺系統（2）,Tarsal Plate,瞼板
93,視覺系統（2）,Vein,靜脈
93,視覺系統（2）,Vitreous Body,玻璃體
94,視覺系統（3）,Choroid,脈絡膜
94,視覺系統（3）,Circular Tendon,腱環
94,視覺系統（3）,Conjunctiva,結膜
94,視覺系統（3）,Dilator Pupillae,瞳孔擴張肌
94,視覺系統（3）,Extraocular Muscles,眼外肌
94,視覺系統（3）,Hypophysis,腦下垂體
94,視覺系統（3）,Inferior Oblique,下斜肌
94,視覺系統（3）,Rotator Left,左旋肌
94,視覺系統（3）,Inferior Rectus,下直肌
94,視覺系統（3）,Depressor,降肌
94,視覺系統（3）,Intrinsic Muscle,本在肌
94,視覺系統（3）,Iris,虹膜
94,視覺系統（3）,Lateral Geniculate Body,外側膝狀體
94,視覺系統（3）,Lateral Rectus,外直肌
94,視覺系統（3）,Abductor,外展肌
94,視覺系統（3）,Levator Palpebrae Superioris Muscle,提上眼瞼肌
94,視覺系統（3）,Light Wave,光波
94,視覺系統（3）,Medial Rectus,內直肌
94,視覺系統（3）,Adductor,內收肌
94,視覺系統（3）,Midbrain,中腦
94,視覺系統（3）,Myoepithelial Cell,肌上皮細胞
94,視覺系統（3）,Nasal Half,鼻半部
94,視覺系統（3）,Occipital Lobes,枕葉
94,視覺系統（3）,Optic Chiasma,視交叉
94,視覺系統（3）,Optic Nerve,視神經
94,視覺系統（3）,Optic Radiation,視放射
94,視覺系統（3）,Optic Tract Collicular Fibers,視徑視丘纖維
94,視覺系統（3）,Optic Tract,視徑
94,視覺系統（3）,Pupil,瞳孔
94,視覺系統（3）,Retina,視網膜
94,視覺系統（3）,Sphincter Pupillae,瞳孔括約肌
94,視覺系統（3）,Superior Colliculi,上丘
94,視覺系統（3）,Superior Oblique,上斜肌
94,視覺系統（3）,Rotator Right,右旋肌
94,視覺系統（3）,Superior Rectus,上直肌
94,視覺系統（3）,Elevator,提肌
94,視覺系統（3）,Suspensory Ligament,懸韌帶
94,視覺系統（3）,Temporal Half,顳半部
94,視覺系統（3）,Thalamus,丘腦/視丘
94,視覺系統（3）,Trochlea,滑車
94,視覺系統（3）,Visual Cortex,視覺皮質
94,視覺系統（3）,Visual Field,視野
95,聽覺與前庭系統（1）,Auditory Tube,耳咽管
95,聽覺與前庭系統（1）,Eustachian Tube,歐氏管
95,聽覺與前庭系統（1）,Auricle,耳廓
95,聽覺與前庭系統（1）,Basilar Membrane,基底膜
95,聽覺與前庭系統（1）,Blind Sac,盲囊
95,聽覺與前庭系統（1）,Bony Labyrinth,骨性迷路
95,聽覺與前庭系統（1）,Cochlea,耳蝸
95,聽覺與前庭系統（1）,Cochlear Branch,耳蝸枝
95,聽覺與前庭系統（1）,Cochlear Duct,耳蝸管
95,聽覺與前庭系統（1）,Cranial Nerve,腦神經
95,聽覺與前庭系統（1）,End Sac,終囊
95,聽覺與前庭系統（1）,Endolymph,內淋巴
95,聽覺與前庭系統（1）,Endolymphatic Duct,內淋巴管
95,聽覺與前庭系統（1）,External Auditory Meatus,外耳道
95,聽覺與前庭系統（1）,External Ear,外耳
95,聽覺與前庭系統（1）,Hair Cell,毛細胞
95,聽覺與前庭系統（1）,Incus,砧骨
95,聽覺與前庭系統（1）,Internal Ear,內耳
95,聽覺與前庭系統（1）,Malleus,錘骨
95,聽覺與前庭系統（1）,Mastoid Air Cells,乳突氣室
95,聽覺與前庭系統（1）,Membranous Labyrinth,膜性迷路
95,聽覺與前庭系統（1）,Middle Ear,中耳
95,聽覺與前庭系統（1）,Organ Of Corti,柯蒂氏器
95,聽覺與前庭系統（1）,Ossicle,小骨
95,聽覺與前庭系統（1）,Oval Window,卵圓窗
95,聽覺與前庭系統（1）,Perilymph Fluid,外淋巴液
95,聽覺與前庭系統（1）,Petrous Portion,顳骨岩部
95,聽覺與前庭系統（1）,Round Window,圓窗
95,聽覺與前庭系統（1）,Saccule,球囊
95,聽覺與前庭系統（1）,Scala Tympani,鼓階
95,聽覺與前庭系統（1）,Scala Vestibuli,前庭階
95,聽覺與前庭系統（1）,Semicircular Canal,半規管
95,聽覺與前庭系統（1）,Semicircular Duct,半規導管
95,聽覺與前庭系統（1）,Spiral Ganglion,螺旋神經節
95,聽覺與前庭系統（1）,Stapes,鐙骨
95,聽覺與前庭系統（1）,Subdural Space,硬腦膜下腔
95,聽覺與前庭系統（1）,Supporting Cell,支持細胞
95,聽覺與前庭系統（1）,Tectorial Membrane,覆膜
95,聽覺與前庭系統（1）,Temporal Bone,顳骨
95,聽覺與前庭系統（1）,Tympanic Cavity,鼓室
95,聽覺與前庭系統（1）,Tympanic Membrane,鼓膜
95,聽覺與前庭系統（1）,Utricle,橢圓囊
95,聽覺與前庭系統（1）,Vestibular Branch,前庭支
95,聽覺與前庭系統（1）,Vestibular System,前庭系統
95,聽覺與前庭系統（1）,Vestibule,前庭
96,聽覺與前庭系統（2）,Ampulla,壺腹
96,聽覺與前庭系統（2）,Cochlear Branch,耳蝸支
96,聽覺與前庭系統（2）,Crista,嵴
96,聽覺與前庭系統（2）,Cupola,頂
96,聽覺與前庭系統（2）,Endolymph,內淋巴
96,聽覺與前庭系統（2）,Gelatinous Layer,膠質層
96,聽覺與前庭系統（2）,Hair Cell,毛細胞
96,聽覺與前庭系統（2）,Helicotrema,蝸孔
96,聽覺與前庭系統（2）,Inner Ear,內耳
96,聽覺與前庭系統（2）,Macula,聽斑
96,聽覺與前庭系統（2）,Middle Ear,中耳
96,聽覺與前庭系統（2）,Nerve Fiber,神經纖維
96,聽覺與前庭系統（2）,Nerve Impulse,神經衝動
96,聽覺與前庭系統（2）,Nystagmus,眼球震顫
96,聽覺與前庭系統（2）,Otolith,耳石
96,聽覺與前庭系統（2）,Outer Ear,外耳
96,聽覺與前庭系統（2）,Perilymph,外淋巴
96,聽覺與前庭系統（2）,Round Window,圓窗
96,聽覺與前庭系統（2）,Saccule,球囊
96,聽覺與前庭系統（2）,Scala Tympani,鼓階
96,聽覺與前庭系統（2）,Scala Vestibuli,前庭階
96,聽覺與前庭系統（2）,Semicircular Canal,半規管
96,聽覺與前庭系統（2）,Semicircular Duct,半規導管
96,聽覺與前庭系統（2）,Supporting Cell,支持細胞
96,聽覺與前庭系統（2）,Tympanic Cavity,鼓室
96,聽覺與前庭系統（2）,Vestibular Branch,前庭支
96,聽覺與前庭系統（2）,Vestibular Nuclei,前庭神經核
96,聽覺與前庭系統（2）,Vestibulocochlear Nerve,前庭耳蝸神經
97,味覺與嗅覺,Air Flow,氣流
97,味覺與嗅覺,Anterior Nasal Aperture,前鼻孔
97,味覺與嗅覺,Axon,軸突
97,味覺與嗅覺,Bitter,苦
97,味覺與嗅覺,Connective Tissue,結締組織
97,味覺與嗅覺,Cribriform Plate,篩狀板
97,味覺與嗅覺,Ethmoid Bone,篩骨
97,味覺與嗅覺,Filiform Papillae,絲狀乳頭
97,味覺與嗅覺,Foliate Papillae,葉狀乳頭
97,味覺與嗅覺,Frontal Lobe,額葉
97,味覺與嗅覺,Ant. Perforated Substance,前穿通質
97,味覺與嗅覺,Septal Area,中隔區
97,味覺與嗅覺,Fungiform Papillae,蕈狀乳頭
97,味覺與嗅覺,Inferior Frontal Lobe,額下葉
97,味覺與嗅覺,Lingual Tonsil,舌扁桃體
97,味覺與嗅覺,Moat,溝
97,味覺與嗅覺,Nerve Fiber,神經纖維
97,味覺與嗅覺,Olfactory Bulb,嗅球
97,味覺與嗅覺,Olfactory Bundle,嗅束
97,味覺與嗅覺,Olfactory Cilia,嗅毛
97,味覺與嗅覺,Olfactory Gland,嗅腺
97,味覺與嗅覺,Olfactory Mucosa,嗅覺黏膜
97,味覺與嗅覺,Olfactory Neuron,嗅覺神經元
97,味覺與嗅覺,Olfactory Tract,嗅徑
97,味覺與嗅覺,Opening Of Auditory Tube,耳咽管開孔
97,味覺與嗅覺,Eustachian Tube,歐氏管
97,味覺與嗅覺,Palatine Tonsil,腭扁桃腺
97,味覺與嗅覺,Pore Canal,孔道
97,味覺與嗅覺,Postcentral Gyrus,中央後回
97,味覺與嗅覺,Posterior Nasal Aperture,後鼻孔
97,味覺與嗅覺,Receptor Cell,受器細胞
97,味覺與嗅覺,Salt,鹹
97,味覺與嗅覺,Serous Gland,漿液腺
97,味覺與嗅覺,Skeletal Muscle,骨骼肌
97,味覺與嗅覺,Sour,酸
97,味覺與嗅覺,Stratified Squamous Epithelium,複層鱗狀上皮
97,味覺與嗅覺,Striae,嗅紋
97,味覺與嗅覺,Sulcus Terminalis,界溝
97,味覺與嗅覺,Superior Nasal Concha,上鼻甲
97,味覺與嗅覺,Supporting Cell,支持細胞
97,味覺與嗅覺,Sweet,甜
97,味覺與嗅覺,Synapse,突觸
97,味覺與嗅覺,Taste Bud,味蕾
97,味覺與嗅覺,Temporal Lobe,顳葉
97,味覺與嗅覺,Pre-Pyriform Cortex,前梨狀皮質
97,味覺與嗅覺,Vallate Papillae,輪廓乳頭
98,血液與血液的組成,Bands,帶狀白血球
98,血液與血液的組成,Basophil,嗜鹼性白血球
98,血液與血液的組成,Buffy Coat,血塊黃層
98,血液與血液的組成,Cytoplasm,細胞質
98,血液與血液的組成,Eosinophil,嗜酸性白血球
98,血液與血液的組成,Erythrocytes,紅血球
98,血液與血液的組成,Formed Elements Of The Blood,血液的有形成分
98,血液與血液的組成,Granules,顆粒
98,血液與血液的組成,Granulocyte,顆粒性白血球
98,血液與血液的組成,Leukocytes,白血球
98,血液與血液的組成,Lymphocyte,淋巴球
98,血液與血液的組成,Megakaryocyte,巨核細胞
98,血液與血液的組成,Monocyte,單核球
98,血液與血液的組成,Neutrophil,嗜中性白血球
98,血液與血液的組成,Nucleus,細胞核
98,血液與血液的組成,Plasma,血漿
98,血液與血液的組成,Platelet,血小板
98,血液與血液的組成,Reticulocyte,網狀紅血球
98,血液與血液的組成,Segmented Neutrophils,節狀核嗜中性白血球
98,血液與血液的組成,Serum,血清
98,血液與血液的組成,Thrombocyte,凝血細胞
99,血液循環示意圖,Capillary Blood,微血管血
99,血液循環示意圖,Gastrointestinal Tract,胃腸道
99,血液循環示意圖,Heart Muscle,心肌
99,血液循環示意圖,Hypophyseal Portal System,垂體門脈系統
99,血液循環示意圖,L. Atrium,左心房
99,血液循環示意圖,L. Ventricle,左心室
99,血液循環示意圖,Left Lung,左肺
99,血液循環示意圖,Liver,肝
99,血液循環示意圖,Lower Limb,下肢
99,血液循環示意圖,Oxygen-Poor Blood,缺氧血
99,血液循環示意圖,Oxygen-Rich Blood,充氧血
99,血液循環示意圖,Pelvis,骨盆
99,血液循環示意圖,Perineum,會陰
99,血液循環示意圖,Portal Circulation,肝門脈循環
99,血液循環示意圖,Portal Vein,門靜脈
99,血液循環示意圖,Pulmonary Artery,肺動脈
99,血液循環示意圖,Pulmonary Circulation,肺循環
99,血液循環示意圖,Pulmonary Vein,肺靜脈
99,血液循環示意圖,R. Atrium,右心房
99,血液循環示意圖,R. Ventricle,右心室
99,血液循環示意圖,Right Lung,右肺
99,血液循環示意圖,Systemic Artery,體循環動脈
99,血液循環示意圖,Systemic Circulation,體循環
99,血液循環示意圖,Systemic Vein,體循環靜脈
99,血液循環示意圖,Thoracic Wall,胸壁
99,血液循環示意圖,Abdominal Wall,腹壁
100,血管,Arteriole,小動脈
100,血管,Artery,動脈
100,血管,Capillary,微血管
100,血管,Dural Sinus,硬膜竇
100,血管,Elastic Lamina,彈性膜
100,血管,Endothelial Tube,內皮管
100,血管,Endothelium,內皮
100,血管,External Elastic Lamina,外彈性膜
100,血管,Fibrous Tissue,纖維組織
100,血管,Internal Elastic Lamina,內彈性膜
100,血管,Large Arteries,大動脈
100,血管,Large Veins,大靜脈
100,血管,Lumen,內腔
100,血管,Medium Arteries,中型動脈
100,血管,Medium Veins,中型靜脈
100,血管,Nervus Vasorum,管壁神經
100,血管,Red Blood Cell,紅血球
100,血管,Resistance Vessel,阻力血管
100,血管,Sinusoid,竇狀隙
100,血管,Skeletal Muscle,骨骼肌
100,血管,Smooth Muscle,平滑肌
100,血管,Tunica Externa,外膜
100,血管,Tunica Adventitia,外膜
100,血管,Tunica Interna,內膜
100,血管,Tunica Media,中膜
100,血管,Valve,瓣
100,血管,Vasa Vasorum,血管滋養管
100,血管,Vein,靜脈
100,血管,Venule,小靜脈
101,縱膈/縱膈腔、心壁與心包膜,1St Rib,第一肋骨
101,縱膈/縱膈腔、心壁與心包膜,Aortic Arch,主動脈弓
101,縱膈/縱膈腔、心壁與心包膜,Brachiocephalic Artery,頭臂動脈
101,縱膈/縱膈腔、心壁與心包膜,Diaphragm,橫膈
101,縱膈/縱膈腔、心壁與心包膜,Endocardium,心內膜
101,縱膈/縱膈腔、心壁與心包膜,Epicardium,心外膜
101,縱膈/縱膈腔、心壁與心包膜,Esophagus,食道
101,縱膈/縱膈腔、心壁與心包膜,Fibrous Pericardium,纖維性心包膜
101,縱膈/縱膈腔、心壁與心包膜,Inferior Vena Cava,下腔靜脈
101,縱膈/縱膈腔、心壁與心包膜,Left Brachiocephalic Vein,左頭臂靜脈
101,縱膈/縱膈腔、心壁與心包膜,Left Common Carotid Artery,左頸總動脈
101,縱膈/縱膈腔、心壁與心包膜,Left Internal Jugular Vein,左頸內靜脈
101,縱膈/縱膈腔、心壁與心包膜,Left Subclavian Artery,左鎖骨下動脈
101,縱膈/縱膈腔、心壁與心包膜,Manubrium,胸骨柄
101,縱膈/縱膈腔、心壁與心包膜,Mediastinum,縱膈腔
101,縱膈/縱膈腔、心壁與心包膜,Superior,上縱膈
101,縱膈/縱膈腔、心壁與心包膜,Inferior,下縱膈
101,縱膈/縱膈腔、心壁與心包膜,Anterior,前縱膈
101,縱膈/縱膈腔、心壁與心包膜,Middle,中縱膈
101,縱膈/縱膈腔、心壁與心包膜,Posterior,後縱膈
101,縱膈/縱膈腔、心壁與心包膜,Myocardium,心肌層
101,縱膈/縱膈腔、心壁與心包膜,Parietal Pericardium,壁層心包膜
101,縱膈/縱膈腔、心壁與心包膜,Parietal Pleural Membrane,壁層胸膜
101,縱膈/縱膈腔、心壁與心包膜,Pericardial Cavity,心包腔
101,縱膈/縱膈腔、心壁與心包膜,Pericardium,心包
101,縱膈/縱膈腔、心壁與心包膜,Pericardium-Lined Heart,外襯心包膜的心臟
101,縱膈/縱膈腔、心壁與心包膜,Phrenic Nerve,膈神經
101,縱膈/縱膈腔、心壁與心包膜,Pulmonary Artery,肺動脈
101,縱膈/縱膈腔、心壁與心包膜,Pulmonary Trunk,肺動脈幹
101,縱膈/縱膈腔、心壁與心包膜,Pulmonary Vein,肺靜脈
101,縱膈/縱膈腔、心壁與心包膜,Right Brachiocephalic Vein,右頭臂靜脈
101,縱膈/縱膈腔、心壁與心包膜,Right Common Carotid Artery,右頸總動脈
101,縱膈/縱膈腔、心壁與心包膜,Right Internal Jugular Vein,右頸內靜脈
